City,Year,Month,Average Temperature,Max Temperature,Min Temperature,Average Wind Speed,Total Precipitation,Max Snow Depth
Чигирин,2017,2,-2.5 °,+10.5°,-18.3°,2.3 м/с,15.98 мм,-
Чигирин,2017,3,+5.7 °,+17.4°,-2.5°,2.2 м/с,8.16 мм,-
Чигирин,2017,4,+10.4 °,+25.5°,+0.4°,2.9 м/с,24.04 мм,-
Чигирин,2017,5,+15.3 °,+27.5°,+4.4°,1.9 м/с,21.21 мм,-
Чигирин,2017,6,+20.8 °,+32.5°,+8.7°,1.9 м/с,17.86 мм,-
Чигирин,2017,7,+20.9 °,+34.6°,+10.2°,1.6 м/с,79.03 мм,-
Чигирин,2017,8,+22.7 °,+35.9°,+10.4°,1.5 м/с,16.53 мм,-
Чигирин,2017,9,+17.5 °,+32.6°,-0.6°,1.6 м/с,28.6 мм,-
Чигирин,2017,10,+9.1 °,+19°,-1.2°,2.2 м/с,53.79 мм,-
Чигирин,2017,11,+3.7 °,+11°,-3.9°,1.6 м/с,22.43 мм,-
Чигирин,2017,12,+3.4 °,+12.1°,-3.2°,2.4 м/с,88.62 мм,-
Чортків,2017,1,-5.7 °,+4.2°,-18.8°,2.1 м/с,15.54 мм,-
Чортків,2017,2,-1.8 °,+15.5°,-15.5°,2 м/с,36.35 мм,-
Чортків,2017,3,+6 °,+19.7°,-1°,2.3 м/с,59.28 мм,-
Чортків,2017,4,+9.1 °,+22.6°,-0.6°,2.4 м/с,46.76 мм,-
Чортків,2017,5,+14.2 °,+26.5°,+0.6°,1.4 м/с,44.44 мм,-
Чортків,2017,6,+18.8 °,+30.2°,+8.9°,1.7 м/с,67.38 мм,-
Чортків,2017,7,+19.5 °,+31.2°,+9°,1.4 м/с,27.28 мм,-
Чортків,2017,8,+20.8 °,+34.9°,+6.8°,1.6 м/с,37.83 мм,-
Чортків,2017,9,+14.6 °,+27.7°,+2.7°,1.6 м/с,120.34 мм,-
Чортків,2017,10,+9.4 °,+22.8°,+0.4°,2.4 м/с,56.68 мм,-
Чортків,2017,11,+3.4 °,+13.5°,-2.6°,1.9 м/с,39.63 мм,-
Чортків,2017,12,+1.4 °,+11.3°,-4°,2.3 м/с,43.91 мм,-
Шепетівка,2017,1,-5.8 °,+2°,-19.6°,2.6 м/с,28.6 мм,24 см
Шепетівка,2017,2,-3.2 °,+9.8°,-20.4°,3.1 м/с,37 мм,28 см
Шепетівка,2017,3,+5.7 °,+19°,-0.6°,3 м/с,59.3 мм,1 см
Шепетівка,2017,4,+9 °,+24.8°,-3.3°,3.1 м/с,37.5 мм,-
Шепетівка,2017,5,+14 °,+26.5°,-2.2°,1.9 м/с,35.5 мм,-
Шепетівка,2017,6,+18.4 °,+29.6°,+7.2°,2 м/с,67.7 мм,-
Шепетівка,2017,7,+18.7 °,+30.7°,+8°,1.6 м/с,83 мм,-
Шепетівка,2017,8,+20.1 °,+34.6°,+5.8°,1.9 м/с,76.6 мм,-
Шепетівка,2017,9,+14.5 °,+28.4°,+1.5°,2.4 м/с,54.2 мм,-
Шепетівка,2017,10,+8.4 °,+22.2°,+0.9°,2.8 м/с,63.7 мм,-
Шепетівка,2017,11,+3.3 °,+11.5°,-3.5°,2.6 м/с,57.1 мм,0.7 см
Шепетівка,2017,12,+1.4 °,+9.7°,-5.4°,3.1 м/с,68.7 мм,14 см
Яготин,2017,1,-6.1 °,+2.4°,-21.2°,2.8 м/с,31.16 мм,-
Яготин,2017,2,-3.4 °,+8.5°,-19.9°,3 м/с,19.17 мм,-
Яготин,2017,3,+5.3 °,+16.6°,-2.2°,2.8 м/с,8.86 мм,-
Яготин,2017,4,+10.2 °,+26.4°,-0.2°,3.2 м/с,28.32 мм,-
Яготин,2017,5,+15.2 °,+28.9°,+0.5°,2.4 м/с,21.7 мм,-
Яготин,2017,6,+20.1 °,+32.8°,+5.3°,2.4 м/с,8.44 мм,-
Яготин,2017,7,+20.6 °,+33.9°,+8.9°,2.3 м/с,65.62 мм,-
Яготин,2017,8,+22.2 °,+34.1°,+8.1°,1.9 м/с,24.42 мм,-
Яготин,2017,9,+16.5 °,+30.1°,+0.7°,2.7 м/с,15.83 мм,-
Яготин,2017,10,+8.1 °,+19°,-2°,2.4 м/с,94.47 мм,-
Яготин,2017,11,+2.9 °,+10.2°,-5.2°,2.5 м/с,41.3 мм,-
Яготин,2017,12,+1.6 °,+10.8°,-4.4°,2.7 м/с,122.47 мм,-
Ялта,2017,1,+3.2 °,+10.4°,-6.5°,1.9 м/с,143.78 мм,-
Ялта,2017,2,+4.8 °,+17.6°,-3.3°,1.9 м/с,11.91 мм,-
Ялта,2017,3,+8.8 °,+17°,+3.7°,1.6 м/с,45.76 мм,-
Ялта,2017,4,+10.3 °,+21.1°,+3.5°,1.9 м/с,25.91 мм,-
Ялта,2017,5,+16.1 °,+26°,+8.9°,1.6 м/с,56.54 мм,-
Ялта,2017,6,+21.8 °,+28.7°,+13.4°,1.7 м/с,16.12 мм,-
Ялта,2017,7,+24.6 °,+32.8°,+18.1°,1.7 м/с,36.42 мм,-
Ялта,2017,8,+26.6 °,+36.4°,+15.9°,2.2 м/с,24.63 мм,-
Ялта,2017,9,+21.8 °,+32.4°,+11.3°,2.3 м/с,0.52 мм,-
Ялта,2017,10,+14.3 °,+22.8°,+4.4°,2 м/с,57.23 мм,-
Ялта,2017,11,+9.6 °,+18.3°,+1.4°,1.5 м/с,87.64 мм,-
Ялта,2017,12,+8.9 °,+15.7°,+1.4°,1.5 м/с,43.42 мм,-
Дебальцеве,2017,1,-2.3 °,-2.3°,-2.3°,4 м/с,0 мм,-
Дебальцеве,2017,10,0 °,0 м/с,0 мм,-,11.2017,0 °
Ай-Петрі,2018,1,-2.2 °,+6.8°,-13.9°,3.6 м/с,130.9 мм,28 см
Ай-Петрі,2018,2,-1.4 °,+5.1°,-9.5°,3.4 м/с,126.6 мм,23 см
Ай-Петрі,2018,3,+1.6 °,+11.6°,-12°,4.2 м/с,138.9 мм,22 см
Ай-Петрі,2018,4,+9.4 °,+19.2°,-4.1°,3.3 м/с,4.5 мм,1 см
Ай-Петрі,2018,5,+13 °,+21.8°,+2.1°,2.3 м/с,34.4 мм,-
Ай-Петрі,2018,6,+16 °,+24.8°,+5.6°,2.4 м/с,64.8 мм,-
Ай-Петрі,2018,7,+16.9 °,+25.4°,+10.6°,3.3 м/с,187.6 мм,-
Ай-Петрі,2018,8,+18.7 °,+25.3°,+9.9°,2.8 м/с,17 мм,-
Ай-Петрі,2018,9,+12.6 °,+23.3°,-0.6°,3.2 м/с,31.1 мм,-
Ай-Петрі,2018,10,+9.8 °,+20.3°,-1.6°,3.4 м/с,47.3 мм,2 см
Ай-Петрі,2018,11,+3.2 °,+18.2°,-7.4°,2.4 м/с,87 мм,2 см
Ай-Петрі,2018,12,-1.1 °,+7.2°,-8.1°,4 м/с,185.4 мм,25 см
Алушта,2018,1,+5.4 °,+11.7°,-3.2°,2.5 м/с,59.24 мм,-
Алушта,2018,12,+8.2 °,+8.2°,+8.2°,4 м/с,0 мм,-
Асканія Нова,2018,1,-0.3 °,+11°,-15.5°,4.1 м/с,23.99 мм,11 см
Асканія Нова,2018,2,-0 °,+12.6°,-13.8°,4.3 м/с,37.4 мм,8 см
Асканія Нова,2018,3,+1.8 °,+16.4°,-15.9°,4.5 м/с,33 мм,8 см
Асканія Нова,2018,4,+11.9 °,+24.3°,-2.7°,3.2 м/с,2.8 мм,-
Асканія Нова,2018,5,+18.9 °,+31°,+4.8°,3.1 м/с,19.4 мм,-
Асканія Нова,2018,6,+22.5 °,+35.7°,+6.8°,2.8 м/с,10.9 мм,-
Асканія Нова,2018,7,+24.3 °,+34.2°,+12°,2.3 м/с,38 мм,-
Асканія Нова,2018,8,+25.1 °,+35.8°,+11.8°,3.4 м/с,0 мм,-
Асканія Нова,2018,9,+18.7 °,+32.6°,+2.7°,3.2 м/с,19.5 мм,-
Асканія Нова,2018,10,+13 °,+24.6°,+0.2°,3.5 м/с,18.5 мм,-
Асканія Нова,2018,11,+2.9 °,+14.4°,-8°,4.1 м/с,37.6 мм,2 см
Асканія Нова,2018,12,+0.8 °,+7.4°,-8°,4.2 м/с,89 мм,3 см
Бахмут,2018,1,-2.8 °,+7.9°,-16.4°,2.1 м/с,84.13 мм,25 см
Бахмут,2018,2,-2.6 °,+7.1°,-16.7°,2.1 м/с,36 мм,15 см
Бахмут,2018,3,-1.2 °,+8.9°,-13.4°,2.2 м/с,97.9 мм,17 см
Бахмут,2018,4,+10.8 °,+24.3°,-3°,2 м/с,18.4 мм,-
Бахмут,2018,5,+18.1 °,+30°,+4.4°,1.6 м/с,56.6 мм,-
Бахмут,2018,6,+21.2 °,+36.1°,+4.2°,1.4 м/с,29.4 мм,-
Бахмут,2018,7,+22.9 °,+33.4°,+10.9°,1.1 м/с,70.8 мм,-
Бахмут,2018,8,+22.4 °,+34.3°,+6.4°,1.2 м/с,0 мм,-
Бахмут,2018,9,+17.8 °,+30.9°,+0.1°,1.7 м/с,19.1 мм,-
Бахмут,2018,10,+10.5 °,+24.5°,-2.5°,1.3 м/с,29.9 мм,-
Бахмут,2018,11,-0.5 °,+14.2°,-13.7°,1.9 м/с,24.4 мм,10 см
Бахмут,2018,12,-1.8 °,+4.4°,-7.7°,2.1 м/с,64.8 мм,12 см
Біла Церква,2018,1,-2.6 °,+7.1°,-17.6°,3.4 м/с,29.24 мм,8 см
Біла Церква,2018,2,-4 °,+4.7°,-23.4°,3.3 м/с,35 мм,19 см
Біла Церква,2018,3,-1.9 °,+10.5°,-17.4°,3.9 м/с,72.5 мм,35 см
Біла Церква,2018,4,+12.3 °,+24.7°,+1.1°,4.4 м/с,2.3 мм,-
Біла Церква,2018,5,+18.4 °,+30.3°,+6.2°,3.2 м/с,24.6 мм,-
Біла Церква,2018,6,+20.2 °,+29.1°,+5°,3 м/с,57.9 мм,-
Біла Церква,2018,7,+20.5 °,+30°,+10°,2.6 м/с,128.5 мм,-
Біла Церква,2018,8,+21.5 °,+32.5°,+9.4°,2.2 м/с,23.4 мм,-
Біла Церква,2018,9,+16.2 °,+30.9°,+1.2°,2.9 м/с,52.6 мм,-
Біла Церква,2018,10,+9.9 °,+23.5°,+0.2°,2.6 м/с,22.2 мм,-
Біла Церква,2018,11,-0.2 °,+12.4°,-19.2°,2.7 м/с,24.2 мм,8 см
Біла Церква,2018,12,-2 °,+2.7°,-12.3°,3.9 м/с,66.5 мм,20 см
Білопілля,2018,1,-2.7 °,+6.7°,-20.7°,1.8 м/с,15.83 мм,8 см
Білопілля,2018,2,-4.4 °,+5.6°,-26.6°,1.6 м/с,41.1 мм,23 см
Білопілля,2018,3,-2.2 °,+11.4°,-19.2°,1.9 м/с,56.3 мм,30 см
Білопілля,2018,4,+12.2 °,+25.4°,+0.1°,2.5 м/с,10 мм,-
Білопілля,2018,5,+18 °,+31°,+6°,1.4 м/с,32.9 мм,-
Білопілля,2018,6,+19.8 °,+29.7°,+4.8°,1.4 м/с,75.2 мм,-
Білопілля,2018,7,+20.2 °,+30°,+9.6°,1.5 м/с,88.3 мм,-
Білопілля,2018,8,+21.1 °,+31.3°,+10°,1 м/с,16.9 мм,-
Білопілля,2018,9,+15.7 °,+31°,+0.8°,1.6 м/с,68.6 мм,-
Білопілля,2018,10,+9.6 °,+23.4°,+0.6°,1.6 м/с,28.3 мм,-
Білопілля,2018,11,+0.3 °,+12°,-18.2°,1.6 м/с,26.9 мм,4 см
Білопілля,2018,12,-2.1 °,+3°,-10.4°,2.2 м/с,64.1 мм,21 см
Бережани,2018,1,-1.1 °,+9.8°,-17.2°,2.4 м/с,22 мм,4 см
Бережани,2018,2,-3.9 °,+10.2°,-20.5°,1.6 м/с,49 мм,20 см
Бережани,2018,3,-0.7 °,+14.1°,-23.5°,1.8 м/с,39 мм,16 см
Бережани,2018,4,+13.5 °,+25.4°,-2.6°,2.4 м/с,15.8 мм,-
Бережани,2018,5,+16.8 °,+29.3°,+6.7°,1.7 м/с,49.3 мм,-
Бережани,2018,6,+18.5 °,+28.8°,+8°,1.6 м/с,81.7 мм,-
Бережани,2018,7,+19.3 °,+27.9°,+8.2°,1.8 м/с,186.6 мм,-
Бережани,2018,8,+19.9 °,+30.3°,+10.4°,1.2 м/с,94.5 мм,-
Бережани,2018,9,+14.9 °,+28.5°,-0.2°,1.5 м/с,34 мм,-
Бережани,2018,10,+10 °,+22.6°,0°,1.7 м/с,40.4 мм,-
Бережани,2018,11,+2.4 °,+16.8°,-15.3°,1.8 м/с,32.6 мм,7 см
Бережани,2018,12,-0.6 °,+5.9°,-13°,2.5 м/с,81.9 мм,29 см
Бобринець,2018,1,-2.1 °,+7.4°,-17.6°,2.6 м/с,42.12 мм,10 см
Бобринець,2018,2,-2.1 °,+8°,-17.5°,2.5 м/с,46.3 мм,14 см
Бобринець,2018,3,-1.3 °,+13°,-21.3°,2.9 м/с,91.5 мм,26 см
Бобринець,2018,4,+12.8 °,+25.1°,+2.8°,3.2 м/с,0 мм,-
Бобринець,2018,5,+18.9 °,+30.8°,+7.4°,2.3 м/с,38.7 мм,-
Бобринець,2018,6,+21.8 °,+33.2°,+7.1°,2.2 м/с,53.5 мм,-
Бобринець,2018,7,+22.3 °,+31°,+10.3°,1.6 м/с,123.6 мм,-
Бобринець,2018,8,+23.5 °,+33.8°,+9.2°,1.9 м/с,12 мм,-
Бобринець,2018,9,+17.6 °,+34.2°,+1.9°,2.2 м/с,47.7 мм,-
Бобринець,2018,10,+11.9 °,+24.5°,+0.8°,2.4 м/с,12 мм,-
Бобринець,2018,11,+0.5 °,+13.4°,-10.8°,2.3 м/с,51.9 мм,5 см
Бобринець,2018,12,-1.9 °,+2.4°,-16.2°,2.6 м/с,64.9 мм,13 см
Богодухів,2018,1,-3.5 °,+5.8°,-16.7°,3.7 м/с,34.47 мм,6 см
Богодухів,2018,2,-5.2 °,+6.1°,-18.6°,3.5 м/с,30.3 мм,14 см
Богодухів,2018,3,-3.6 °,+6.1°,-14.3°,3.7 м/с,73.8 мм,34 см
Богодухів,2018,4,+10.3 °,+22.8°,-0.4°,3.6 м/с,13 мм,16 см
Богодухів,2018,5,+18.5 °,+28.8°,+7.1°,3.5 м/с,30.6 мм,-
Богодухів,2018,6,+20 °,+31.7°,+6.7°,3.1 м/с,32.4 мм,-
Богодухів,2018,7,+21.5 °,+30.7°,+10.6°,2.7 м/с,121.5 мм,-
Богодухів,2018,8,+22.6 °,+33.2°,+11.1°,2.7 м/с,0 мм,-
Богодухів,2018,9,+17.5 °,+32.2°,+2.8°,3.5 м/с,39.5 мм,-
Богодухів,2018,10,+10.5 °,+23.7°,+0.3°,3.1 м/с,27.2 мм,-
Богодухів,2018,11,-0.8 °,+11.1°,-14°,3.2 м/с,21.8 мм,12 см
Богодухів,2018,12,-3.4 °,+2.5°,-12.2°,3.6 м/с,74.3 мм,31 см
Броди,2018,1,-0.3 °,+10.3°,-15.4°,2.4 м/с,20.21 мм,-
Броди,2018,2,-3.8 °,+10.2°,-25.4°,2 м/с,53.8 мм,20 см
Броди,2018,3,-0.4 °,+13.4°,-25.1°,2.2 м/с,42.9 мм,15 см
Броди,2018,4,+13.4 °,+25.3°,-2°,2.6 м/с,18.5 мм,-
Броди,2018,5,+16.9 °,+29.8°,+2.5°,2 м/с,57.5 мм,-
Броди,2018,6,+18.7 °,+29.2°,+4°,2.2 м/с,82.9 мм,-
Броди,2018,7,+19.5 °,+29.8°,+8.5°,2 м/с,158.9 мм,-
Броди,2018,8,+20.3 °,+30.4°,+8.9°,1.4 м/с,45.6 мм,-
Броди,2018,9,+15.1 °,+29.8°,-1.6°,1.6 м/с,38.5 мм,-
Броди,2018,10,+10.3 °,+23.3°,-2.1°,2 м/с,51.4 мм,-
Броди,2018,11,+2.9 °,+16.8°,-12.2°,2.1 м/с,23.1 мм,1 см
Броди,2018,12,+0.2 °,+7.9°,-8.3°,2.5 м/с,99.5 мм,30 см
Велика Олександрівка,2018,1,-0.8 °,+10.6°,-13.5°,2.2 м/с,29.23 мм,6 см
Велика Олександрівка,2018,2,-0.7 °,+9.9°,-14.1°,1.8 м/с,44.9 мм,8 см
Велика Олександрівка,2018,3,+0.5 °,+15.8°,-17.8°,2.3 м/с,72.4 мм,23 см
Велика Олександрівка,2018,4,+13.4 °,+25.2°,+2.8°,1.9 м/с,8.3 мм,-
Велика Олександрівка,2018,5,+19.2 °,+31.4°,+6.1°,1.6 м/с,20.8 мм,-
Велика Олександрівка,2018,6,+22.8 °,+34.9°,+7.5°,1.6 м/с,35.6 мм,-
Велика Олександрівка,2018,7,+24.2 °,+33.5°,+14.6°,1.3 м/с,99.6 мм,-
Велика Олександрівка,2018,8,+24.8 °,+35.3°,+10.4°,1.3 м/с,0 мм,-
Велика Олександрівка,2018,9,+18.3 °,+34°,+2.4°,1.7 м/с,73.1 мм,-
Велика Олександрівка,2018,10,+12.5 °,+24.2°,+2°,1.4 м/с,11 мм,-
Велика Олександрівка,2018,11,+2 °,+13.7°,-8.2°,1.9 м/с,39.5 мм,1 см
Велика Олександрівка,2018,12,-0.5 °,+4.8°,-9.8°,1.9 м/с,82.8 мм,13 см
Великий Бурлук,2018,1,-4.2 °,+5.4°,-19.5°,4.3 м/с,67.71 мм,23 см
Великий Бурлук,2018,2,-6.1 °,+4.6°,-19.7°,4.4 м/с,32.8 мм,19 см
Великий Бурлук,2018,3,-4.4 °,+3.4°,-19°,4.2 м/с,87.6 мм,36 см
Великий Бурлук,2018,4,+8.9 °,+22.6°,-3.2°,3.6 м/с,24.1 мм,18 см
Великий Бурлук,2018,5,+17.7 °,+29.4°,+6.1°,3.5 м/с,27 мм,-
Великий Бурлук,2018,6,+19.4 °,+33.5°,+3.7°,3 м/с,29.1 мм,-
Великий Бурлук,2018,7,+21.7 °,+32.5°,+10.7°,2.5 м/с,101.6 мм,-
Великий Бурлук,2018,8,+21.5 °,+33.2°,+8.8°,2.1 м/с,0.8 мм,-
Великий Бурлук,2018,9,+17.2 °,+32.5°,+2.5°,3.4 м/с,33 мм,-
Великий Бурлук,2018,10,+9.7 °,+23.7°,+0.1°,2.6 м/с,29.4 мм,-
Великий Бурлук,2018,11,-1.2 °,+11.4°,-15.5°,3.2 м/с,23.4 мм,5 см
Великий Бурлук,2018,12,-3.7 °,+2°,-13.7°,3.6 м/с,67.6 мм,20 см
Веселий Поділ,2018,1,-2.9 °,+5.4°,-15.8°,2.9 м/с,49.23 мм,5 см
Веселий Поділ,2018,2,-3.2 °,+6.3°,-15.6°,3.2 м/с,33.9 мм,14 см
Веселий Поділ,2018,3,-2.2 °,+11.1°,-18.4°,3.5 м/с,84.8 мм,38 см
Веселий Поділ,2018,4,+11.6 °,+22.5°,+2.3°,3.9 м/с,3.6 мм,-
Веселий Поділ,2018,5,+19.1 °,+30.3°,+7.6°,3 м/с,44.8 мм,-
Веселий Поділ,2018,6,+20.5 °,+32.3°,+9.3°,2.4 м/с,44 мм,-
Веселий Поділ,2018,7,+22 °,+31.6°,+11.4°,2.1 м/с,71.8 мм,-
Веселий Поділ,2018,8,+22.6 °,+33.5°,+9.4°,2 м/с,1.7 мм,-
Веселий Поділ,2018,9,+17.3 °,+33.2°,+3.3°,2.5 м/с,38.3 мм,-
Веселий Поділ,2018,10,+10.8 °,+24.1°,+1.4°,2.4 м/с,24.7 мм,-
Веселий Поділ,2018,11,-0.5 °,+11.6°,-14°,2.5 м/с,25 мм,5 см
Веселий Поділ,2018,12,-2.5 °,+1.7°,-15.8°,3.1 м/с,72.1 мм,54 см
Вінниця,2018,1,-2.6 °,+6.4°,-18.1°,3.8 м/с,15.8 мм,6 см
Вінниця,2018,2,-4.4 °,+5.8°,-22.3°,3.4 м/с,36.2 мм,19 см
Вінниця,2018,3,-1.9 °,+12.2°,-19.7°,3.8 м/с,56.7 мм,26 см
Вінниця,2018,4,+13.3 °,+24.7°,+0.2°,4.3 м/с,14.7 мм,-
Вінниця,2018,5,+17.5 °,+29°,+4.8°,3.4 м/с,13.8 мм,-
Вінниця,2018,6,+19.3 °,+29°,+7.3°,3.4 м/с,186.2 мм,-
Вінниця,2018,7,+19.8 °,+29.5°,+9.2°,3.1 м/с,86.6 мм,-
Вінниця,2018,8,+21.1 °,+30°,+11.9°,2.9 м/с,22.4 мм,-
Вінниця,2018,9,+15.5 °,+29.3°,+1.3°,3.2 м/с,38.5 мм,-
Вінниця,2018,10,+10 °,+22.5°,+1.4°,3.3 м/с,30.9 мм,-
Вінниця,2018,11,+0.3 °,+14.4°,-15.2°,3.6 м/с,17.3 мм,8 см
Вінниця,2018,12,-2.4 °,+3.2°,-11.7°,3.9 м/с,47 мм,26 см
Володимир,2018,1,-0.5 °,+7.8°,-11.5°,3 м/с,30.9 мм,5 см
Володимир,2018,2,-4 °,+8.2°,-19.3°,2.2 м/с,40.4 мм,10 см
Володимир,2018,3,-1.1 °,+14°,-19.3°,2.4 м/с,43.9 мм,9 см
Володимир,2018,4,+13.7 °,+28.4°,-0.7°,2.7 м/с,30.1 мм,-
Володимир,2018,5,+17.3 °,+29.6°,+4°,2.4 м/с,50.8 мм,-
Володимир,2018,6,+18.6 °,+29.4°,+5.5°,2.2 м/с,78.3 мм,-
Володимир,2018,7,+20 °,+29.9°,+9.4°,2 м/с,144.6 мм,-
Володимир,2018,8,+20.5 °,+31°,+6.8°,1.5 м/с,17.7 мм,-
Володимир,2018,9,+15.5 °,+27.6°,+0.2°,1.9 м/с,78.3 мм,-
Володимир,2018,10,+9.7 °,+21.8°,-0.3°,2 м/с,38.6 мм,-
Володимир,2018,11,+2.9 °,+17°,-10.7°,2.6 м/с,14 мм,1 см
Володимир,2018,12,+0.3 °,+8.2°,-9.6°,2.6 м/с,84.9 мм,22 см
Вознесенськ,2018,1,-0.8 °,+10.4°,-14.6°,1.7 м/с,44.68 мм,4 см
Вознесенськ,2018,2,-0.9 °,+11°,-17.3°,1.8 м/с,44.8 мм,12 см
Вознесенськ,2018,3,+0.4 °,+13.8°,-17.5°,2.1 м/с,93.9 мм,19 см
Вознесенськ,2018,4,+13.6 °,+25.6°,+3.8°,1.9 м/с,0.3 мм,-
Вознесенськ,2018,5,+19.3 °,+32.1°,+6.7°,1.5 м/с,12.6 мм,-
Вознесенськ,2018,6,+22.8 °,+33.9°,+7.8°,1.6 м/с,57.2 мм,-
Вознесенськ,2018,7,+23.7 °,+33.1°,+13°,1.1 м/с,56.4 мм,-
Вознесенськ,2018,8,+25.4 °,+35.5°,+12.7°,1.4 м/с,0 мм,-
Вознесенськ,2018,9,+17.8 °,+35.3°,+2.4°,1.3 м/с,104.6 мм,-
Вознесенськ,2018,10,+12.4 °,+25.7°,+1.7°,1.4 м/с,5.3 мм,-
Вознесенськ,2018,11,+2 °,+13.3°,-9.2°,1.7 м/с,35.4 мм,5 см
Вознесенськ,2018,12,-0.5 °,+4.4°,-15.6°,1.9 м/с,41.7 мм,10 см
Гадяч,2018,1,-3.6 °,+4.4°,-15.2°,2.5 м/с,54.35 мм,19 см
Гадяч,2018,2,-4.5 °,+5.8°,-18.7°,2.6 м/с,53.2 мм,26 см
Гадяч,2018,3,-3 °,+8°,-15.9°,2.8 м/с,85.7 мм,40 см
Гадяч,2018,4,+10.7 °,+23.3°,+0.6°,3 м/с,7.9 мм,18 см
Гадяч,2018,5,+18.5 °,+30.4°,+7.6°,2.3 м/с,87.6 мм,-
Гадяч,2018,6,+19.7 °,+30.7°,+6.4°,2 м/с,65.8 мм,-
Гадяч,2018,7,+21.6 °,+31.2°,+9.8°,1.9 м/с,107 мм,-
Гадяч,2018,8,+22.2 °,+33°,+10.7°,1.8 м/с,4 мм,-
Гадяч,2018,9,+16.9 °,+33.8°,+3°,2.2 м/с,44.7 мм,-
Гадяч,2018,10,+10.1 °,+24.1°,-1.1°,2 м/с,37.5 мм,-
Гадяч,2018,11,-0.5 °,+11.5°,-13.6°,1.8 м/с,15.2 мм,10 см
Гадяч,2018,12,-3 °,+1.7°,-13.1°,2 м/с,84.7 мм,35 см
Гайворон,2018,1,-2.3 °,+8°,-20.4°,1.6 м/с,56.54 мм,32 см
Гайворон,2018,2,-2.7 °,+5.2°,-22°,1.7 м/с,37.1 мм,24 см
Гайворон,2018,3,-0.7 °,+15.1°,-19.7°,2 м/с,85.2 мм,27 см
Гайворон,2018,4,+13.3 °,+25.3°,+0.3°,2.2 м/с,0 мм,-
Гайворон,2018,5,+18.6 °,+31°,+5.8°,1.7 м/с,11.4 мм,-
Гайворон,2018,6,+20.8 °,+31.8°,+7.2°,1.5 м/с,103.2 мм,-
Гайворон,2018,7,+21.1 °,+31.5°,+10.5°,1.3 м/с,104.6 мм,-
Гайворон,2018,8,+22.8 °,+33.2°,+11.1°,1 м/с,5.3 мм,-
Гайворон,2018,9,+16.2 °,+32.1°,+0.7°,1.4 м/с,55.3 мм,-
Гайворон,2018,10,+10.7 °,+24°,-1.1°,1.4 м/с,8.9 мм,-
Гайворон,2018,11,+0.7 °,+15.8°,-11.8°,1.5 м/с,47.4 мм,14 см
Гайворон,2018,12,-1.4 °,+3.6°,-13.2°,1.8 м/с,37 мм,13 см
Гайсин,2018,1,-2.5 °,+7.7°,-18.7°,1.9 м/с,34.41 мм,11 см
Гайсин,2018,2,-3.1 °,+5.3°,-22.7°,1.9 м/с,29.6 мм,12 см
Гайсин,2018,3,-1.2 °,+14.7°,-20.3°,2.1 м/с,73.9 мм,20 см
Гайсин,2018,4,+13.1 °,+24.8°,+0.6°,2.7 м/с,0.3 мм,-
Гайсин,2018,5,+18.2 °,+30.1°,+5.1°,2.2 м/с,10.9 мм,-
Гайсин,2018,6,+20.4 °,+30.4°,+5.2°,2.1 м/с,72.6 мм,-
Гайсин,2018,7,+20.8 °,+30.5°,+10.1°,1.5 м/с,151.3 мм,-
Гайсин,2018,8,+22.2 °,+32°,+11.6°,1.4 м/с,23.4 мм,-
Гайсин,2018,9,+15.8 °,+30.8°,+1.8°,1.6 м/с,82.5 мм,-
Гайсин,2018,10,+10.2 °,+23.4°,-0.3°,1.8 м/с,25.6 мм,-
Гайсин,2018,11,+0.4 °,+15.2°,-13°,2 м/с,47.9 мм,14 см
Гайсин,2018,12,-1.8 °,+3°,-13.3°,2.1 м/с,44.7 мм,15 см
Генічеськ,2018,1,+0.2 °,+9.5°,-12.4°,4.6 м/с,37.83 мм,6 см
Генічеськ,2018,2,+0.3 °,+11.4°,-13.2°,4.2 м/с,56.1 мм,9 см
Генічеськ,2018,3,+2.1 °,+12.5°,-7.8°,4.4 м/с,50 мм,11 см
Генічеськ,2018,4,+11.4 °,+23°,+2.9°,3.1 м/с,3.3 мм,-
Генічеськ,2018,5,+18.9 °,+27.5°,+6.8°,3.8 м/с,21.3 мм,-
Генічеськ,2018,6,+22.7 °,+30.7°,+11.3°,2.6 м/с,33.4 мм,-
Генічеськ,2018,7,+25.4 °,+31.9°,+16.9°,2.4 м/с,79.9 мм,-
Генічеськ,2018,8,+24.9 °,+35.6°,+16.3°,2.7 м/с,0 мм,-
Генічеськ,2018,9,+19.1 °,+27.2°,+3°,3.2 м/с,56.1 мм,-
Генічеськ,2018,10,+13.4 °,+21°,+4.4°,3.3 м/с,24 мм,-
Генічеськ,2018,11,+3.8 °,+12.4°,-5.5°,5.1 м/с,43.3 мм,1 см
Генічеськ,2018,12,+1.1 °,+6.7°,-4.9°,3.8 м/с,79.5 мм,1 см
Губиниха,2018,1,-3 °,+7.1°,-16°,3.3 м/с,51.31 мм,19 см
Губиниха,2018,2,-2.9 °,+6.7°,-15°,3.2 м/с,28 мм,11 см
Губиниха,2018,3,-2.1 °,+10.6°,-17.2°,3.5 м/с,119.2 мм,20 см
Губиниха,2018,4,+11.9 °,+24.8°,+1.2°,3.6 м/с,15.9 мм,-
